date,method,eps,min_samples,n_components,n_noise
2024-07-14,A,1.0,6,0,610
2024-07-14,A,1.0,7,0,610
2024-07-14,A,1.0,8,0,610
2024-07-14,A,1.0,9,0,610
2024-07-14,A,1.0,10,0,610
2024-07-14,A,1.0,11,0,610
2024-07-14,A,1.0,12,0,610
2024-07-14,A,1.5,4,4,3
2024-07-14,A,1.5,5,4,6
2024-07-14,A,1.5,6,5,11
2024-07-14,A,1.5,7,3,30
2024-07-14,A,1.5,8,3,48
2024-07-14,A,1.5,9,5,85
2024-07-14,A,1.5,10,0,610
2024-07-14,A,1.5,11,0,610
2024-07-14,A,1.5,12,0,610
2024-07-14,A,2.0,4,2,3
2024-07-14,A,2.0,5,2,5
2024-07-14,A,2.0,6,3,6
2024-07-14,A,2.0,7,4,6
2024-07-14,A,2.0,8,4,13
2024-07-14,A,2.0,9,3,26
2024-07-14,A,2.0,10,3,34
2024-07-14,A,2.0,11,3,44
2024-07-14,A,2.0,12,3,72
2024-07-14,A,2.5,4,2,2
2024-07-14,A,2.5,5,2,2
2024-07-14,A,2.5,6,2,3
2024-07-14,A,2.5,7,2,3
2024-07-14,A,2.5,8,2,4
2024-07-14,A,2.5,9,1,14
2024-07-14,A,2.5,10,2,17
2024-07-14,A,2.5,11,3,19
2024-07-14,A,2.5,12,3,20
2024-07-14,A,3.0,4,2,2
2024-07-14,A,3.0,5,2,2
2024-07-14,A,3.0,6,2,2
2024-07-14,A,3.0,7,2,2
2024-07-14,A,3.0,8,2,2
2024-07-14,A,3.0,9,1,10
2024-07-14,A,3.0,10,1,12
2024-07-14,A,3.0,11,1,13
2024-07-14,A,3.0,12,2,14
2024-07-14,A,3.5,4,2,2
2024-07-14,A,3.5,5,2,2
2024-07-14,A,3.5,6,2,2
2024-07-14,A,3.5,7,2,2
2024-07-14,A,3.5,8,2,2
2024-07-14,A,3.5,9,1,10
2024-07-14,A,3.5,10,1,10
2024-07-14,A,3.5,11,1,11
2024-07-14,A,3.5,12,1,12
2024-07-14,A,4.0,4,1,1
2024-07-14,A,4.0,5,1,1
2024-07-14,A,4.0,6,1,1
2024-07-14,A,4.0,7,1,1
2024-07-14,A,4.0,8,1,1
2024-07-14,A,4.0,9,2,1
2024-07-14,A,4.0,10,1,9
2024-07-14,A,4.0,11,1,9
2024-07-14,A,4.0,12,1,9
2024-07-15,A,1.0,4,10,13
2024-07-15,A,1.0,5,14,67
2024-07-15,A,1.0,6,0,586
2024-07-15,A,1.0,7,0,586
2024-07-15,A,1.0,8,0,586
2024-07-15,A,1.0,9,0,586
2024-07-15,A,1.0,10,0,586
2024-07-15,A,1.0,11,0,586
2024-07-15,A,1.0,12,0,586
2024-07-15,A,1.5,4,5,0
2024-07-15,A,1.5,5,6,6
2024-07-15,A,1.5,6,6,9
2024-07-15,A,1.5,7,7,31
2024-07-15,A,1.5,8,5,61
2024-07-15,A,1.5,9,8,111
2024-07-15,A,1.5,10,0,586
2024-07-15,A,1.5,11,0,586
2024-07-15,A,1.5,12,0,586
2024-07-15,A,2.0,4,3,0
2024-07-15,A,2.0,5,3,5
2024-07-15,A,2.0,6,3,6
2024-07-15,A,2.0,7,5,6
2024-07-15,A,2.0,8,7,17
2024-07-15,A,2.0,9,5,37
2024-07-15,A,2.0,10,5,43
2024-07-15,A,2.0,11,5,59
2024-07-15,A,2.0,12,5,120
2024-07-15,A,2.5,4,3,0
2024-07-15,A,2.5,5,3,0
2024-07-15,A,2.5,6,3,2
2024-07-15,A,2.5,7,3,2
2024-07-15,A,2.5,8,3,4
2024-07-15,A,2.5,9,3,5
2024-07-15,A,2.5,10,5,14
2024-07-15,A,2.5,11,5,23
2024-07-15,A,2.5,12,5,28
2024-07-15,A,3.0,4,2,0
2024-07-15,A,3.0,5,2,0
2024-07-15,A,3.0,6,3,0
2024-07-15,A,3.0,7,3,0
2024-07-15,A,3.0,8,3,0
2024-07-15,A,3.0,9,3,0
2024-07-15,A,3.0,10,3,2
2024-07-15,A,3.0,11,4,7
2024-07-15,A,3.0,12,4,11
2024-07-15,A,3.5,4,1,0
2024-07-15,A,3.5,5,1,0
2024-07-15,A,3.5,6,1,0
2024-07-15,A,3.5,7,2,0
2024-07-15,A,3.5,8,2,0
2024-07-15,A,3.5,9,2,0
2024-07-15,A,3.5,10,2,0
2024-07-15,A,3.5,11,2,1
2024-07-15,A,3.5,12,2,2
2024-07-15,A,4.0,4,1,0
2024-07-15,A,4.0,5,1,0
2024-07-15,A,4.0,6,1,0
2024-07-15,A,4.0,7,1,0
2024-07-15,A,4.0,8,1,0
2024-07-15,A,4.0,9,1,0
2024-07-15,A,4.0,10,1,0
2024-07-15,A,4.0,11,1,0
2024-07-15,A,4.0,12,1,0
2024-07-16,A,1.0,4,9,10
2024-07-16,A,1.0,5,18,61
2024-07-16,A,1.0,6,0,561
2024-07-16,A,1.0,7,0,561
2024-07-16,A,1.0,8,0,561
2024-07-16,A,1.0,9,0,561
2024-07-16,A,1.0,10,0,561
2024-07-16,A,1.0,11,0,561
2024-07-16,A,1.0,12,0,561
2024-07-16,A,1.5,4,4,1
2024-07-16,A,1.5,5,5,2
2024-07-16,A,1.5,6,5,8
2024-07-16,A,1.5,7,5,29
2024-07-16,A,1.5,8,5,49
2024-07-16,A,1.5,9,8,125
2024-07-16,A,1.5,10,0,561
2024-07-16,A,1.5,11,0,561
2024-07-16,A,1.5,12,0,561
2024-07-16,A,2.0,4,3,0
2024-07-16,A,2.0,5,3,1
2024-07-16,A,2.0,6,4,3
2024-07-16,A,2.0,7,6,4
2024-07-16,A,2.0,8,6,14
2024-07-16,A,2.0,9,5,26
2024-07-16,A,2.0,10,5,37
2024-07-16,A,2.0,11,6,56
2024-07-16,A,2.0,12,5,139
2024-07-16,A,2.5,4,2,0
2024-07-16,A,2.5,5,2,0
2024-07-16,A,2.5,6,2,0
2024-07-16,A,2.5,7,3,0
2024-07-16,A,2.5,8,3,0
2024-07-16,A,2.5,9,3,1
2024-07-16,A,2.5,10,5,10
2024-07-16,A,2.5,11,5,15
2024-07-16,A,2.5,12,5,19
2024-07-16,A,3.0,4,2,0
2024-07-16,A,3.0,5,2,0
2024-07-16,A,3.0,6,2,0
2024-07-16,A,3.0,7,2,0
2024-07-16,A,3.0,8,2,0
2024-07-16,A,3.0,9,2,0
2024-07-16,A,3.0,10,2,0
2024-07-16,A,3.0,11,3,0
2024-07-16,A,3.0,12,5,7
2024-07-16,A,3.5,4,2,0
2024-07-16,A,3.5,5,2,0
2024-07-16,A,3.5,6,2,0
2024-07-16,A,3.5,7,2,0
2024-07-16,A,3.5,8,2,0
2024-07-16,A,3.5,9,2,0
2024-07-16,A,3.5,10,2,0
2024-07-16,A,3.5,11,2,0
2024-07-16,A,3.5,12,2,0
2024-07-16,A,4.0,4,2,0
2024-07-16,A,4.0,5,2,0
2024-07-16,A,4.0,6,2,0
2024-07-16,A,4.0,7,2,0
2024-07-16,A,4.0,8,2,0
2024-07-16,A,4.0,9,2,0
2024-07-16,A,4.0,10,2,0
2024-07-16,A,4.0,11,2,0
2024-07-16,A,4.0,12,2,0
2024-07-17,A,1.0,4,13,10
2024-07-17,A,1.0,5,25,79
2024-07-17,A,1.0,6,0,580
2024-07-17,A,1.0,7,0,580
2024-07-17,A,1.0,8,0,580
2024-07-17,A,1.0,9,0,580
2024-07-17,A,1.0,10,0,580
2024-07-17,A,1.0,11,0,580
2024-07-17,A,1.0,12,0,580
2024-07-17,A,1.5,4,4,1
2024-07-17,A,1.5,5,7,1
2024-07-17,A,1.5,6,6,13
2024-07-17,A,1.5,7,7,25
2024-07-17,A,1.5,8,7,82
2024-07-17,A,1.5,9,8,176
2024-07-17,A,1.5,10,0,580
2024-07-17,A,1.5,11,0,580
2024-07-17,A,1.5,12,0,580
2024-07-17,A,2.0,4,3,0
2024-07-17,A,2.0,5,4,0
2024-07-17,A,2.0,6,3,5
2024-07-17,A,2.0,7,6,6
2024-07-17,A,2.0,8,7,17
2024-07-17,A,2.0,9,6,38
2024-07-17,A,2.0,10,5,63
2024-07-17,A,2.0,11,5,93
2024-07-17,A,2.0,12,7,160
2024-07-17,A,2.5,4,3,0
2024-07-17,A,2.5,5,3,0
2024-07-17,A,2.5,6,3,0
2024-07-17,A,2.5,7,3,1
2024-07-17,A,2.5,8,3,3
2024-07-17,A,2.5,9,4,3
2024-07-17,A,2.5,10,6,5
2024-07-17,A,2.5,11,5,21
2024-07-17,A,2.5,12,5,32
2024-07-17,A,3.0,4,3,0
2024-07-17,A,3.0,5,3,0
2024-07-17,A,3.0,6,3,0
2024-07-17,A,3.0,7,3,0
2024-07-17,A,3.0,8,3,0
2024-07-17,A,3.0,9,3,0
2024-07-17,A,3.0,10,3,0
2024-07-17,A,3.0,11,3,0
2024-07-17,A,3.0,12,3,4
2024-07-17,A,3.5,4,3,0
2024-07-17,A,3.5,5,3,0
2024-07-17,A,3.5,6,3,0
2024-07-17,A,3.5,7,3,0
2024-07-17,A,3.5,8,3,0
2024-07-17,A,3.5,9,3,0
2024-07-17,A,3.5,10,3,0
2024-07-17,A,3.5,11,3,0
2024-07-17,A,3.5,12,3,0
2024-07-17,A,4.0,4,3,0
2024-07-17,A,4.0,5,3,0
2024-07-17,A,4.0,6,3,0
2024-07-17,A,4.0,7,3,0
2024-07-17,A,4.0,8,3,0
2024-07-17,A,4.0,9,3,0
2024-07-17,A,4.0,10,3,0
2024-07-17,A,4.0,11,3,0
2024-07-17,A,4.0,12,3,0
2024-07-18,A,1.0,4,10,24
2024-07-18,A,1.0,5,18,75
2024-07-18,A,1.0,6,0,600
2024-07-18,A,1.0,7,0,600
2024-07-18,A,1.0,8,0,600
2024-07-18,A,1.0,9,0,600
2024-07-18,A,1.0,10,0,600
2024-07-18,A,1.0,11,0,600
2024-07-18,A,1.0,12,0,600
2024-07-18,A,1.5,4,6,4
2024-07-18,A,1.5,5,6,5
2024-07-18,A,1.5,6,6,13
2024-07-18,A,1.5,7,7,36
2024-07-18,A,1.5,8,6,92
2024-07-18,A,1.5,9,10,153
2024-07-18,A,1.5,10,0,600
2024-07-18,A,1.5,11,0,600
2024-07-18,A,1.5,12,0,600
2024-07-18,A,2.0,4,4,2
2024-07-18,A,2.0,5,5,2
2024-07-18,A,2.0,6,4,7
2024-07-18,A,2.0,7,5,9
2024-07-18,A,2.0,8,6,23
2024-07-18,A,2.0,9,5,42
2024-07-18,A,2.0,10,5,72
2024-07-18,A,2.0,11,6,91
2024-07-18,A,2.0,12,8,147
2024-07-18,A,2.5,4,3,1
2024-07-18,A,2.5,5,3,1
2024-07-18,A,2.5,6,3,1
2024-07-18,A,2.5,7,4,3
2024-07-18,A,2.5,8,4,3
2024-07-18,A,2.5,9,4,5
2024-07-18,A,2.5,10,5,13
2024-07-18,A,2.5,11,4,30
2024-07-18,A,2.5,12,4,34
2024-07-18,A,3.0,4,2,0
2024-07-18,A,3.0,5,2,0
2024-07-18,A,3.0,6,2,0
2024-07-18,A,3.0,7,2,0
2024-07-18,A,3.0,8,2,0
2024-07-18,A,3.0,9,2,0
2024-07-18,A,3.0,10,3,1
2024-07-18,A,3.0,11,3,1
2024-07-18,A,3.0,12,3,6
2024-07-18,A,3.5,4,2,0
2024-07-18,A,3.5,5,2,0
2024-07-18,A,3.5,6,2,0
2024-07-18,A,3.5,7,2,0
2024-07-18,A,3.5,8,2,0
2024-07-18,A,3.5,9,2,0
2024-07-18,A,3.5,10,2,0
2024-07-18,A,3.5,11,2,0
2024-07-18,A,3.5,12,3,1
2024-07-18,A,4.0,4,2,0
2024-07-18,A,4.0,5,2,0
2024-07-18,A,4.0,6,2,0
2024-07-18,A,4.0,7,2,0
2024-07-18,A,4.0,8,2,0
2024-07-18,A,4.0,9,2,0
2024-07-18,A,4.0,10,2,0
2024-07-18,A,4.0,11,2,0
2024-07-18,A,4.0,12,2,0
2024-07-19,A,1.0,4,10,18
2024-07-19,A,1.0,5,15,81
2024-07-19,A,1.0,6,0,612
2024-07-19,A,1.0,7,0,612
2024-07-19,A,1.0,8,0,612
2024-07-19,A,1.0,9,0,612
2024-07-19,A,1.0,10,0,612
2024-07-19,A,1.0,11,0,612
2024-07-19,A,1.0,12,0,612
2024-07-19,A,1.5,4,5,1
2024-07-19,A,1.5,5,4,6
2024-07-19,A,1.5,6,5,15
2024-07-19,A,1.5,7,6,47
2024-07-19,A,1.5,8,6,87
2024-07-19,A,1.5,9,9,134
2024-07-19,A,1.5,10,0,612
2024-07-19,A,1.5,11,0,612
2024-07-19,A,1.5,12,0,612
2024-07-19,A,2.0,4,4,0
2024-07-19,A,2.0,5,3,4
2024-07-19,A,2.0,6,4,5
2024-07-19,A,2.0,7,4,9
2024-07-19,A,2.0,8,4,28
2024-07-19,A,2.0,9,4,46
2024-07-19,A,2.0,10,4,69
2024-07-19,A,2.0,11,5,90
2024-07-19,A,2.0,12,6,133
2024-07-19,A,2.5,4,2,0
2024-07-19,A,2.5,5,2,0
2024-07-19,A,2.5,6,3,3
2024-07-19,A,2.5,7,3,3
2024-07-19,A,2.5,8,3,3
2024-07-19,A,2.5,9,4,5
2024-07-19,A,2.5,10,4,13
2024-07-19,A,2.5,11,3,33
2024-07-19,A,2.5,12,3,39
2024-07-19,A,3.0,4,2,0
2024-07-19,A,3.0,5,2,0
2024-07-19,A,3.0,6,2,0
2024-07-19,A,3.0,7,2,0
2024-07-19,A,3.0,8,3,2
2024-07-19,A,3.0,9,3,2
2024-07-19,A,3.0,10,3,3
2024-07-19,A,3.0,11,3,6
2024-07-19,A,3.0,12,2,21
2024-07-19,A,3.5,4,2,0
2024-07-19,A,3.5,5,2,0
2024-07-19,A,3.5,6,2,0
2024-07-19,A,3.5,7,2,0
2024-07-19,A,3.5,8,2,0
2024-07-19,A,3.5,9,2,0
2024-07-19,A,3.5,10,3,0
2024-07-19,A,3.5,11,3,1
2024-07-19,A,3.5,12,3,1
2024-07-19,A,4.0,4,2,0
2024-07-19,A,4.0,5,2,0
2024-07-19,A,4.0,6,2,0
2024-07-19,A,4.0,7,2,0
2024-07-19,A,4.0,8,2,0
2024-07-19,A,4.0,9,2,0
2024-07-19,A,4.0,10,2,0
2024-07-19,A,4.0,11,2,0
2024-07-19,A,4.0,12,2,0
2024-07-20,A,1.0,4,8,14
2024-07-20,A,1.0,5,10,67
2024-07-20,A,1.0,6,0,591
2024-07-20,A,1.0,7,0,591
2024-07-20,A,1.0,8,0,591
2024-07-20,A,1.0,9,0,591
2024-07-20,A,1.0,10,0,591
2024-07-20,A,1.0,11,0,591
2024-07-20,A,1.0,12,0,591
2024-07-20,A,1.5,4,6,2
2024-07-20,A,1.5,5,5,6
2024-07-20,A,1.5,6,5,14
2024-07-20,A,1.5,7,6,37
2024-07-20,A,1.5,8,6,63
2024-07-20,A,1.5,9,7,111
2024-07-20,A,1.5,10,0,591
2024-07-20,A,1.5,11,0,591
2024-07-20,A,1.5,12,0,591
2024-07-20,A,2.0,4,3,0
2024-07-20,A,2.0,5,4,0
2024-07-20,A,2.0,6,4,7
2024-07-20,A,2.0,7,4,16
2024-07-20,A,2.0,8,4,18
2024-07-20,A,2.0,9,5,31
2024-07-20,A,2.0,10,5,48
2024-07-20,A,2.0,11,4,80
2024-07-20,A,2.0,12,5,99
2024-07-20,A,2.5,4,2,0
2024-07-20,A,2.5,5,2,0
2024-07-20,A,2.5,6,2,0
2024-07-20,A,2.5,7,4,2
2024-07-20,A,2.5,8,3,13
2024-07-20,A,2.5,9,3,13
2024-07-20,A,2.5,10,3,23
2024-07-20,A,2.5,11,3,25
2024-07-20,A,2.5,12,3,33
2024-07-20,A,3.0,4,2,0
2024-07-20,A,3.0,5,2,0
2024-07-20,A,3.0,6,2,0
2024-07-20,A,3.0,7,2,0
2024-07-20,A,3.0,8,3,0
2024-07-20,A,3.0,9,4,0
2024-07-20,A,3.0,10,3,10
2024-07-20,A,3.0,11,2,21
2024-07-20,A,3.0,12,2,22
2024-07-20,A,3.5,4,2,0
2024-07-20,A,3.5,5,2,0
2024-07-20,A,3.5,6,2,0
2024-07-20,A,3.5,7,2,0
2024-07-20,A,3.5,8,2,0
2024-07-20,A,3.5,9,2,0
2024-07-20,A,3.5,10,3,0
2024-07-20,A,3.5,11,3,7
2024-07-20,A,3.5,12,2,18
2024-07-20,A,4.0,4,2,0
2024-07-20,A,4.0,5,2,0
2024-07-20,A,4.0,6,2,0
2024-07-20,A,4.0,7,2,0
2024-07-20,A,4.0,8,2,0
2024-07-20,A,4.0,9,2,0
2024-07-20,A,4.0,10,2,0
2024-07-20,A,4.0,11,3,0
2024-07-20,A,4.0,12,2,9
2024-07-21,A,1.0,4,5,14
2024-07-21,A,1.0,5,8,59
2024-07-21,A,1.0,6,0,665
2024-07-21,A,1.0,7,0,665
2024-07-21,A,1.0,8,0,665
2024-07-21,A,1.0,9,0,665
2024-07-21,A,1.0,10,0,665
2024-07-21,A,1.0,11,0,665
2024-07-21,A,1.0,12,0,665
2024-07-21,A,1.5,4,3,7
2024-07-21,A,1.5,5,3,8
2024-07-21,A,1.5,6,2,16
2024-07-21,A,1.5,7,4,31
2024-07-21,A,1.5,8,3,53
2024-07-21,A,1.5,9,7,81
2024-07-21,A,1.5,10,0,665
2024-07-21,A,1.5,11,0,665
2024-07-21,A,1.5,12,0,665
2024-07-21,A,2.0,4,1,5
2024-07-21,A,2.0,5,1,5
2024-07-21,A,2.0,6,2,10
2024-07-21,A,2.0,7,2,11
2024-07-21,A,2.0,8,3,12
2024-07-21,A,2.0,9,2,26
2024-07-21,A,2.0,10,2,38
2024-07-21,A,2.0,11,3,55
2024-07-21,A,2.0,12,4,68
2024-07-21,A,2.5,4,1,2
2024-07-21,A,2.5,5,1,3
2024-07-21,A,2.5,6,1,3
2024-07-21,A,2.5,7,1,8
2024-07-21,A,2.5,8,1,10
2024-07-21,A,2.5,9,2,10
2024-07-21,A,2.5,10,1,19
2024-07-21,A,2.5,11,1,20
2024-07-21,A,2.5,12,2,22
2024-07-21,A,3.0,4,1,2
2024-07-21,A,3.0,5,1,2
2024-07-21,A,3.0,6,1,2
2024-07-21,A,3.0,7,1,3
2024-07-21,A,3.0,8,1,7
2024-07-21,A,3.0,9,1,7
2024-07-21,A,3.0,10,1,9
2024-07-21,A,3.0,11,1,15
2024-07-21,A,3.0,12,1,15
2024-07-21,A,3.5,4,1,2
2024-07-21,A,3.5,5,1,2
2024-07-21,A,3.5,6,1,2
2024-07-21,A,3.5,7,1,2
2024-07-21,A,3.5,8,1,4
2024-07-21,A,3.5,9,1,4
2024-07-21,A,3.5,10,1,6
2024-07-21,A,3.5,11,1,6
2024-07-21,A,3.5,12,1,12
2024-07-21,A,4.0,4,1,2
2024-07-21,A,4.0,5,1,2
2024-07-21,A,4.0,6,1,2
2024-07-21,A,4.0,7,1,2
2024-07-21,A,4.0,8,1,2
2024-07-21,A,4.0,9,1,3
2024-07-21,A,4.0,10,1,4
2024-07-21,A,4.0,11,1,6
2024-07-21,A,4.0,12,1,6
2024-07-22,A,1.0,4,8,21
2024-07-22,A,1.0,5,11,76
2024-07-22,A,1.0,6,0,670
2024-07-22,A,1.0,7,0,670
2024-07-22,A,1.0,8,0,670
2024-07-22,A,1.0,9,0,670
2024-07-22,A,1.0,10,0,670
2024-07-22,A,1.0,11,0,670
2024-07-22,A,1.0,12,0,670
2024-07-22,A,1.5,4,5,11
2024-07-22,A,1.5,5,3,20
2024-07-22,A,1.5,6,5,23
2024-07-22,A,1.5,7,5,42
2024-07-22,A,1.5,8,5,57
2024-07-22,A,1.5,9,9,93
2024-07-22,A,1.5,10,0,670
2024-07-22,A,1.5,11,0,670
2024-07-22,A,1.5,12,0,670
2024-07-22,A,2.0,4,4,6
2024-07-22,A,2.0,5,4,8
2024-07-22,A,2.0,6,3,18
2024-07-22,A,2.0,7,3,18
2024-07-22,A,2.0,8,3,20
2024-07-22,A,2.0,9,4,33
2024-07-22,A,2.0,10,5,45
2024-07-22,A,2.0,11,5,66
2024-07-22,A,2.0,12,6,85
2024-07-22,A,2.5,4,3,5
2024-07-22,A,2.5,5,3,5
2024-07-22,A,2.5,6,3,9
2024-07-22,A,2.5,7,2,15
2024-07-22,A,2.5,8,2,17
2024-07-22,A,2.5,9,2,17
2024-07-22,A,2.5,10,1,26
2024-07-22,A,2.5,11,1,29
2024-07-22,A,2.5,12,2,30
2024-07-22,A,3.0,4,2,3
2024-07-22,A,3.0,5,2,3
2024-07-22,A,3.0,6,2,5
2024-07-22,A,3.0,7,1,14
2024-07-22,A,3.0,8,1,14
2024-07-22,A,3.0,9,1,14
2024-07-22,A,3.0,10,1,17
2024-07-22,A,3.0,11,1,23
2024-07-22,A,3.0,12,1,24
2024-07-22,A,3.5,4,2,3
2024-07-22,A,3.5,5,2,3
2024-07-22,A,3.5,6,2,3
2024-07-22,A,3.5,7,2,5
2024-07-22,A,3.5,8,1,12
2024-07-22,A,3.5,9,1,13
2024-07-22,A,3.5,10,1,13
2024-07-22,A,3.5,11,1,13
2024-07-22,A,3.5,12,1,15
2024-07-22,A,4.0,4,2,3
2024-07-22,A,4.0,5,2,3
2024-07-22,A,4.0,6,2,3
2024-07-22,A,4.0,7,2,3
2024-07-22,A,4.0,8,1,11
2024-07-22,A,4.0,9,1,12
2024-07-22,A,4.0,10,1,13
2024-07-22,A,4.0,11,1,13
2024-07-22,A,4.0,12,1,13
2024-07-23,A,1.0,4,9,25
2024-07-23,A,1.0,5,9,102
2024-07-23,A,1.0,6,0,659
2024-07-23,A,1.0,7,0,659
2024-07-23,A,1.0,8,0,659
2024-07-23,A,1.0,9,0,659
2024-07-23,A,1.0,10,0,659
2024-07-23,A,1.0,11,0,659
2024-07-23,A,1.0,12,0,659
2024-07-23,A,1.5,4,4,14
2024-07-23,A,1.5,5,4,16
2024-07-23,A,1.5,6,5,28
2024-07-23,A,1.5,7,6,55
2024-07-23,A,1.5,8,6,80
2024-07-23,A,1.5,9,10,116
2024-07-23,A,1.5,10,0,659
2024-07-23,A,1.5,11,0,659
2024-07-23,A,1.5,12,0,659
2024-07-23,A,2.0,4,4,11
2024-07-23,A,2.0,5,4,11
2024-07-23,A,2.0,6,4,14
2024-07-23,A,2.0,7,3,22
2024-07-23,A,2.0,8,3,29
2024-07-23,A,2.0,9,4,55
2024-07-23,A,2.0,10,5,64
2024-07-23,A,2.0,11,6,77
2024-07-23,A,2.0,12,8,125
2024-07-23,A,2.5,4,3,9
2024-07-23,A,2.5,5,3,9
2024-07-23,A,2.5,6,3,9
2024-07-23,A,2.5,7,3,11
2024-07-23,A,2.5,8,2,19
2024-07-23,A,2.5,9,2,19
2024-07-23,A,2.5,10,1,31
2024-07-23,A,2.5,11,2,34
2024-07-23,A,2.5,12,3,47
2024-07-23,A,3.0,4,3,3
2024-07-23,A,3.0,5,2,8
2024-07-23,A,3.0,6,2,8
2024-07-23,A,3.0,7,2,8
2024-07-23,A,3.0,8,1,17
2024-07-23,A,3.0,9,1,18
2024-07-23,A,3.0,10,1,18
2024-07-23,A,3.0,11,1,26
2024-07-23,A,3.0,12,1,28
2024-07-23,A,3.5,4,2,1
2024-07-23,A,3.5,5,2,2
2024-07-23,A,3.5,6,1,7
2024-07-23,A,3.5,7,1,7
2024-07-23,A,3.5,8,2,7
2024-07-23,A,3.5,9,1,15
2024-07-23,A,3.5,10,1,16
2024-07-23,A,3.5,11,1,17
2024-07-23,A,3.5,12,1,17
2024-07-23,A,4.0,4,2,1
2024-07-23,A,4.0,5,2,1
2024-07-23,A,4.0,6,1,6
2024-07-23,A,4.0,7,1,6
2024-07-23,A,4.0,8,1,6
2024-07-23,A,4.0,9,1,6
2024-07-23,A,4.0,10,1,8
2024-07-23,A,4.0,11,1,14
2024-07-23,A,4.0,12,1,14
2024-07-24,A,1.0,4,11,25
2024-07-24,A,1.0,5,18,91
2024-07-24,A,1.0,6,0,615
2024-07-24,A,1.0,7,0,615
2024-07-24,A,1.0,8,0,615
2024-07-24,A,1.0,9,0,615
2024-07-24,A,1.0,10,0,615
2024-07-24,A,1.0,11,0,615
2024-07-24,A,1.0,12,0,615
2024-07-24,A,1.5,4,4,13
2024-07-24,A,1.5,5,5,19
2024-07-24,A,1.5,6,6,24
2024-07-24,A,1.5,7,5,48
2024-07-24,A,1.5,8,6,87
2024-07-24,A,1.5,9,10,147
2024-07-24,A,1.5,10,0,615
2024-07-24,A,1.5,11,0,615
2024-07-24,A,1.5,12,0,615
2024-07-24,A,2.0,4,3,10
2024-07-24,A,2.0,5,3,10
2024-07-24,A,2.0,6,4,11
2024-07-24,A,2.0,7,5,16
2024-07-24,A,2.0,8,5,22
2024-07-24,A,2.0,9,5,49
2024-07-24,A,2.0,10,4,66
2024-07-24,A,2.0,11,8,88
2024-07-24,A,2.0,12,8,151
2024-07-24,A,2.5,4,2,6
2024-07-24,A,2.5,5,2,6
2024-07-24,A,2.5,6,2,6
2024-07-24,A,2.5,7,3,7
2024-07-24,A,2.5,8,3,7
2024-07-24,A,2.5,9,3,9
2024-07-24,A,2.5,10,3,18
2024-07-24,A,2.5,11,3,29
2024-07-24,A,2.5,12,3,33
2024-07-24,A,3.0,4,1,4
2024-07-24,A,3.0,5,1,5
2024-07-24,A,3.0,6,1,5
2024-07-24,A,3.0,7,1,5
2024-07-24,A,3.0,8,1,5
2024-07-24,A,3.0,9,1,6
2024-07-24,A,3.0,10,1,6
2024-07-24,A,3.0,11,1,13
2024-07-24,A,3.0,12,1,14
2024-07-24,A,3.5,4,1,3
2024-07-24,A,3.5,5,1,4
2024-07-24,A,3.5,6,1,4
2024-07-24,A,3.5,7,1,4
2024-07-24,A,3.5,8,1,4
2024-07-24,A,3.5,9,1,4
2024-07-24,A,3.5,10,1,4
2024-07-24,A,3.5,11,1,4
2024-07-24,A,3.5,12,1,5
2024-07-24,A,4.0,4,1,2
2024-07-24,A,4.0,5,1,3
2024-07-24,A,4.0,6,1,3
2024-07-24,A,4.0,7,1,3
2024-07-24,A,4.0,8,1,3
2024-07-24,A,4.0,9,1,3
2024-07-24,A,4.0,10,1,3
2024-07-24,A,4.0,11,1,3
2024-07-24,A,4.0,12,1,3
2024-07-25,A,1.0,4,7,22
2024-07-25,A,1.0,5,12,77
2024-07-25,A,1.0,6,0,567
2024-07-25,A,1.0,7,0,567
2024-07-25,A,1.0,8,0,567
2024-07-25,A,1.0,9,0,567
2024-07-25,A,1.0,10,0,567
2024-07-25,A,1.0,11,0,567
2024-07-25,A,1.0,12,0,567
2024-07-25,A,1.5,4,5,7
2024-07-25,A,1.5,5,5,16
2024-07-25,A,1.5,6,4,25
2024-07-25,A,1.5,7,5,36
2024-07-25,A,1.5,8,6,61
2024-07-25,A,1.5,9,7,110
2024-07-25,A,1.5,10,0,567
2024-07-25,A,1.5,11,0,567
2024-07-25,A,1.5,12,0,567
2024-07-25,A,2.0,4,5,5
2024-07-25,A,2.0,5,5,5
2024-07-25,A,2.0,6,5,10
2024-07-25,A,2.0,7,4,18
2024-07-25,A,2.0,8,4,20
2024-07-25,A,2.0,9,5,32
2024-07-25,A,2.0,10,5,48
2024-07-25,A,2.0,11,5,85
2024-07-25,A,2.0,12,6,108
2024-07-25,A,2.5,4,3,2
2024-07-25,A,2.5,5,3,3
2024-07-25,A,2.5,6,3,4
2024-07-25,A,2.5,7,4,4
2024-07-25,A,2.5,8,5,4
2024-07-25,A,2.5,9,4,12
2024-07-25,A,2.5,10,3,21
2024-07-25,A,2.5,11,3,23
2024-07-25,A,2.5,12,3,25
2024-07-25,A,3.0,4,2,0
2024-07-25,A,3.0,5,2,0
2024-07-25,A,3.0,6,2,0
2024-07-25,A,3.0,7,2,2
2024-07-25,A,3.0,8,2,2
2024-07-25,A,3.0,9,2,3
2024-07-25,A,3.0,10,3,3
2024-07-25,A,3.0,11,2,13
